user_id,city,age_group,user_type,orders_per_month,avg_order_value_inr,delivery_time_min,campaign_exposed,discount_used,zepto_pass_member,order_category,repeat_purchase
1315,Pune,25-34,Returning,7,438.56,11.53,Zepto Pass,1,0,Household,0
1316,Hyderabad,18-24,New,8,341.42,8.61,Referral,1,1,Private Label,0
1317,Delhi,18-24,Returning,8,409.9,6.72,Zepto Pass,0,1,Snacks,1
1318,Surat,18-24,New,7,428.51,6.84,Festival Offer,1,1,Snacks,0
1319,Delhi,35-44,Returning,3,559.27,9.96,Meme Marketing,1,1,Household,0
1320,Bangalore,45+,New,7,585.3,9.86,Influencer,1,1,Private Label,1
1321,Surat,25-34,Returning,6,348.17,7.89,Referral,0,0,Personal Care,0
1322,Bangalore,45+,Returning,5,387.61,7.04,Influencer,0,0,Personal Care,1
1323,Chennai,25-34,Returning,9,516.51,10.29,Referral,1,1,Private Label,1
1324,Pune,25-34,New,4,398.28,6.96,Meme Marketing,0,0,Private Label,1
1325,Chennai,18-24,Returning,9,505.72,8.13,Influencer,1,0,Snacks,1
1326,Mumbai,25-34,Returning,5,528.26,9.51,Influencer,0,0,Household,1
1327,Mumbai,45+,Returning,5,542.3,5.8,Referral,0,0,Household,0
1328,Chennai,25-34,New,9,430.53,10.23,Festival Offer,0,0,Snacks,1
1329,Pune,25-34,Returning,7,280.38,12.37,Festival Offer,1,1,Grocery,1
1330,Chennai,25-34,Returning,4,399.85,8.97,Influencer,1,0,Personal Care,1
1331,Pune,18-24,New,9,359.13,8.75,Influencer,0,1,Private Label,1
1332,Pune,35-44,New,6,513.26,8.87,Meme Marketing,0,0,Personal Care,1
1333,Jaipur,25-34,Returning,4,603.06,9.14,Referral,1,0,Personal Care,1
1334,Surat,25-34,New,5,606.44,7.71,Referral,0,0,Household,0
1335,Hyderabad,25-34,New,4,526.26,7.11,Uncle Ji,1,0,Snacks,0
1336,Pune,25-34,Returning,10,307.83,8.27,Referral,0,1,Grocery,1
1337,Bangalore,18-24,Returning,5,588.38,9.03,Meme Marketing,1,0,Grocery,0
1338,Pune,25-34,New,7,471.18,7.3,Influencer,1,0,Snacks,0
1339,Pune,18-24,Returning,6,321.03,6.78,Uncle Ji,1,0,Personal Care,1
1340,Pune,35-44,New,3,523.43,8.14,Influencer,1,0,Snacks,1
1341,Jaipur,35-44,New,6,393.47,6.8,Referral,0,0,Snacks,1
1342,Surat,35-44,New,8,186.06,9.81,Zepto Pass,0,0,Private Label,0
1343,Jaipur,25-34,Returning,9,302.37,3.64,Influencer,1,0,Private Label,0
1344,Mumbai,25-34,New,13,412.16,7.05,Festival Offer,1,1,Personal Care,0
1345,Jaipur,18-24,New,5,407.43,10.92,Referral,0,1,Household,1
1346,Bangalore,35-44,Returning,7,292.21,8.47,Festival Offer,1,0,Grocery,1
1347,Bangalore,18-24,Returning,6,510.13,9.08,Meme Marketing,1,1,Private Label,1
1348,Jaipur,25-34,New,7,482.37,8.61,Festival Offer,1,1,Personal Care,0
1349,Surat,18-24,Returning,4,247.71,7.86,Referral,0,1,Snacks,0
1350,Chennai,18-24,New,5,736.01,10.44,Uncle Ji,1,0,Private Label,1
1351,Hyderabad,25-34,Returning,10,274.25,7.94,Festival Offer,0,0,Snacks,0
1352,Surat,18-24,Returning,1,365.07,7.56,Zepto Pass,1,0,Snacks,1
1353,Jaipur,35-44,Returning,7,465.05,9.79,Zepto Pass,0,0,Private Label,0
1354,Pune,25-34,New,7,365.45,5.9,Zepto Pass,1,0,Personal Care,0
1355,Delhi,18-24,New,4,594.51,8.37,Festival Offer,0,0,Grocery,0
1356,Hyderabad,25-34,New,3,398.97,8.02,Meme Marketing,0,1,Personal Care,1
1357,Hyderabad,18-24,Returning,4,309.39,8.34,Zepto Pass,0,0,Household,0
1358,Bangalore,18-24,New,1,493.74,8.07,Influencer,0,0,Household,1
1359,Hyderabad,35-44,Returning,5,120,9.36,Meme Marketing,1,1,Grocery,1
1360,Jaipur,18-24,Returning,4,484.06,10.45,Referral,0,1,Household,1
1361,Pune,35-44,Returning,9,574.79,9.49,Uncle Ji,1,0,Snacks,1
1362,Pune,18-24,Returning,8,143.2,8.29,Meme Marketing,1,0,Household,1
1363,Mumbai,18-24,Returning,4,371.52,9.75,Uncle Ji,1,0,Private Label,1
1364,Pune,35-44,Returning,8,222.46,9.92,Meme Marketing,0,1,Snacks,1
1365,Surat,25-34,New,1,421.58,9.34,Referral,1,0,Personal Care,1
1366,Pune,18-24,Returning,3,689.22,10.37,Uncle Ji,0,0,Grocery,0
1367,Bangalore,25-34,Returning,6,447.51,5.28,Meme Marketing,1,0,Private Label,0
1368,Pune,18-24,Returning,8,393.77,8.84,Uncle Ji,0,1,Private Label,1
1369,Mumbai,35-44,Returning,6,120,9.26,Zepto Pass,1,1,Grocery,1
1370,Delhi,25-34,New,7,287.27,6.58,Zepto Pass,0,0,Household,1
1371,Jaipur,35-44,New,5,404.04,9.13,Festival Offer,1,0,Grocery,1
1372,Bangalore,35-44,Returning,4,431.18,10.17,Zepto Pass,0,1,Grocery,1
1373,Surat,25-34,New,4,461.17,8.46,Influencer,0,1,Household,1
1374,Delhi,45+,Returning,7,512.17,9.78,Zepto Pass,1,1,Personal Care,1
1375,Bangalore,25-34,Returning,4,311.32,10.33,Zepto Pass,1,1,Grocery,1
1376,Chennai,45+,Returning,4,424.81,10.81,Referral,1,0,Household,0
1377,Hyderabad,18-24,Returning,8,360.44,10.54,Uncle Ji,0,0,Private Label,0
1378,Chennai,25-34,New,6,307.4,10.85,Uncle Ji,1,0,Grocery,1
1379,Pune,25-34,New,6,315.38,8.05,Zepto Pass,1,0,Grocery,1
1380,Delhi,25-34,Returning,5,484.9,8.21,Uncle Ji,0,0,Personal Care,1
1381,Pune,25-34,Returning,6,120,5.09,Meme Marketing,0,0,Personal Care,1
1382,Hyderabad,35-44,Returning,6,197.39,7.2,Festival Offer,1,0,Private Label,1
1383,Bangalore,18-24,New,4,800.06,10.63,Zepto Pass,1,0,Personal Care,1
1384,Hyderabad,18-24,New,2,340.26,7.89,Festival Offer,1,1,Private Label,0
1385,Mumbai,35-44,Returning,6,596.26,9.4,Zepto Pass,1,0,Grocery,1
1386,Hyderabad,25-34,Returning,6,412.24,9.16,Influencer,0,0,Household,0
1387,Mumbai,45+,Returning,4,352.61,10.66,Festival Offer,1,0,Personal Care,1
1388,Hyderabad,35-44,New,4,498.86,5.77,Meme Marketing,1,1,Private Label,1
1389,Jaipur,45+,Returning,4,429.67,9.33,Zepto Pass,1,1,Personal Care,0
1390,Mumbai,35-44,Returning,8,398.51,9.3,Zepto Pass,1,0,Personal Care,1
1391,Delhi,18-24,Returning,5,414.72,7.51,Uncle Ji,1,0,Snacks,1
1392,Pune,18-24,New,5,467.28,10.24,Zepto Pass,0,1,Grocery,0
1393,Surat,35-44,Returning,4,337.42,6.7,Festival Offer,0,0,Personal Care,1
1394,Pune,25-34,Returning,5,362.18,10.4,Festival Offer,0,1,Household,1
1395,Chennai,18-24,Returning,5,302.7,5.57,Zepto Pass,1,0,Snacks,1
1396,Pune,25-34,Returning,6,275.11,7.44,Zepto Pass,0,0,Private Label,1
1397,Bangalore,45+,Returning,7,642.01,8.59,Zepto Pass,1,1,Private Label,1
1398,Jaipur,25-34,Returning,8,311.25,9.13,Influencer,0,0,Household,1
1399,Hyderabad,25-34,Returning,8,539.83,6,Meme Marketing,0,0,Household,1
1400,Chennai,25-34,New,12,377.3,10.36,Festival Offer,1,0,Grocery,0
1401,Bangalore,18-24,New,4,484.86,9.93,Influencer,1,1,Household,0
1402,Bangalore,25-34,New,2,419.77,11.65,Uncle Ji,0,0,Private Label,0
1403,Mumbai,25-34,Returning,4,205.05,9.85,Referral,1,0,Grocery,1
1404,Pune,18-24,Returning,3,423.47,7.7,Zepto Pass,1,0,Household,0
1405,Delhi,35-44,Returning,11,492.69,7.19,Festival Offer,0,1,Household,1
1406,Surat,25-34,New,8,305.4,8.17,Uncle Ji,0,0,Private Label,1
1407,Delhi,35-44,New,8,698.61,12.07,Festival Offer,1,0,Grocery,1
1408,Chennai,35-44,Returning,6,517.46,8.87,Referral,0,1,Snacks,1
1409,Jaipur,18-24,Returning,11,518.52,8.94,Zepto Pass,1,1,Snacks,0
1410,Delhi,25-34,New,3,531.26,10.87,Festival Offer,1,1,Grocery,1
1411,Hyderabad,25-34,Returning,3,139.92,7.05,Zepto Pass,0,0,Household,0
1412,Delhi,35-44,New,2,504.58,9.61,Referral,0,1,Household,0
1413,Chennai,18-24,New,6,693.13,9.57,Influencer,0,0,Grocery,1
1414,Surat,25-34,Returning,4,511.13,10.24,Referral,1,0,Snacks,1
1415,Delhi,25-34,New,14,388.46,10.08,Referral,1,1,Personal Care,0
1416,Hyderabad,18-24,Returning,5,286.16,8.71,Festival Offer,1,0,Private Label,0
1417,Mumbai,18-24,New,5,274.58,6.73,Meme Marketing,0,1,Grocery,1
1418,Jaipur,25-34,New,8,260.17,7.95,Zepto Pass,0,1,Personal Care,0
1419,Chennai,35-44,New,8,371.95,10.06,Festival Offer,0,1,Private Label,0
1420,Mumbai,25-34,Returning,7,291.82,11.58,Zepto Pass,0,0,Personal Care,1
1421,Mumbai,25-34,Returning,6,401.76,6.97,Influencer,1,1,Personal Care,1
1422,Mumbai,25-34,Returning,10,444.47,6.87,Influencer,1,0,Private Label,1
1423,Bangalore,35-44,New,4,213.62,6.44,Meme Marketing,1,0,Personal Care,1
1424,Jaipur,18-24,New,9,328.19,7.65,Meme Marketing,1,0,Snacks,0
1425,Surat,35-44,Returning,8,350.51,10.22,Meme Marketing,0,0,Grocery,1
1426,Pune,18-24,Returning,6,347.13,10.77,Influencer,0,1,Snacks,1
1427,Jaipur,25-34,Returning,6,422.15,5.68,Referral,0,0,Snacks,1
1428,Bangalore,18-24,New,10,434.97,6.99,Festival Offer,0,1,Private Label,1
1429,Pune,18-24,Returning,8,369.09,6.71,Zepto Pass,1,1,Private Label,1
1430,Jaipur,25-34,Returning,9,339.3,7.5,Zepto Pass,0,0,Private Label,0
1431,Mumbai,18-24,Returning,4,417.53,8.47,Festival Offer,1,1,Personal Care,1
1432,Chennai,35-44,Returning,4,593.08,8.2,Uncle Ji,1,1,Personal Care,1
1433,Pune,18-24,New,8,245.35,9.57,Influencer,0,1,Grocery,1
1434,Hyderabad,25-34,Returning,6,555.8,5.91,Influencer,1,0,Personal Care,1
1435,Hyderabad,25-34,Returning,4,223.96,8.02,Meme Marketing,1,0,Grocery,0
1436,Delhi,18-24,Returning,4,463.42,10.85,Festival Offer,0,0,Snacks,0
1437,Pune,18-24,Returning,6,545.95,10.91,Uncle Ji,1,0,Grocery,0
1438,Chennai,25-34,Returning,10,261.18,11.3,Uncle Ji,0,0,Grocery,0
1439,Surat,25-34,Returning,6,462.09,9.39,Influencer,1,1,Private Label,0
1440,Bangalore,25-34,New,5,294.45,7.82,Meme Marketing,0,0,Personal Care,1
1441,Mumbai,25-34,New,2,560.44,9.06,Zepto Pass,0,1,Household,1
1442,Delhi,25-34,Returning,8,227.99,12.59,Meme Marketing,1,1,Household,1
1443,Hyderabad,18-24,Returning,6,312.9,8,Zepto Pass,1,0,Private Label,0
1444,Bangalore,25-34,Returning,5,435.77,11.55,Influencer,0,0,Snacks,1
1445,Bangalore,45+,New,10,505.38,5.14,Meme Marketing,0,1,Snacks,1
1446,Mumbai,25-34,Returning,2,431.13,9.66,Uncle Ji,1,1,Snacks,1
1447,Surat,25-34,Returning,10,479.42,9.77,Festival Offer,0,1,Grocery,0
1448,Surat,25-34,New,1,354.09,9.36,Referral,1,0,Personal Care,1
1449,Pune,35-44,Returning,6,289.07,9.46,Uncle Ji,1,0,Snacks,1
1450,Hyderabad,35-44,New,4,595.75,9.58,Festival Offer,1,1,Household,1
1451,Surat,25-34,New,7,479.85,9.65,Zepto Pass,1,0,Grocery,0
1452,Chennai,45+,Returning,3,361.47,8.3,Influencer,1,1,Snacks,0
1453,Surat,18-24,Returning,4,221.55,8.39,Meme Marketing,1,0,Snacks,0
1454,Bangalore,18-24,Returning,5,566.78,6.76,Influencer,1,1,Personal Care,1
1455,Mumbai,35-44,Returning,5,571.72,9.9,Influencer,0,0,Personal Care,1
1456,Chennai,35-44,Returning,4,393.9,10.75,Zepto Pass,1,1,Grocery,1
1457,Pune,18-24,Returning,3,340.73,11.42,Influencer,1,0,Household,1
1458,Hyderabad,18-24,Returning,7,388.88,7.57,Meme Marketing,1,1,Private Label,1
1459,Pune,18-24,Returning,9,394.71,6.21,Uncle Ji,1,0,Household,0
1460,Bangalore,18-24,New,11,512.34,9.36,Influencer,0,0,Personal Care,0
1461,Chennai,35-44,Returning,7,283.46,7.07,Meme Marketing,1,0,Personal Care,1
1462,Chennai,25-34,New,9,349.97,9.66,Meme Marketing,1,1,Private Label,0
1463,Chennai,25-34,New,5,397.96,5.49,Zepto Pass,0,1,Household,1
1464,Bangalore,25-34,Returning,7,451.01,10.43,Influencer,0,0,Household,0
1465,Bangalore,18-24,Returning,7,523.97,9.03,Zepto Pass,0,0,Private Label,1
1466,Pune,18-24,Returning,4,457.32,5.92,Uncle Ji,1,0,Personal Care,1
1467,Delhi,25-34,Returning,6,630.25,9.26,Uncle Ji,1,0,Grocery,1
1468,Pune,45+,Returning,4,301.01,8.94,Festival Offer,1,0,Household,1
1469,Hyderabad,35-44,New,5,595.4,9.58,Meme Marketing,1,1,Snacks,1
1470,Mumbai,18-24,New,6,305.54,10,Influencer,1,0,Household,0
1471,Chennai,35-44,New,3,372.56,5.18,Festival Offer,1,1,Household,1
1472,Delhi,35-44,Returning,5,466.47,8.09,Meme Marketing,0,1,Household,0
1473,Mumbai,35-44,New,7,561.34,8.67,Influencer,0,1,Personal Care,0
1474,Delhi,25-34,Returning,9,372.76,8.36,Zepto Pass,1,1,Snacks,0
1475,Surat,25-34,Returning,7,467.1,8.27,Uncle Ji,0,0,Household,1
1476,Surat,25-34,New,6,382.13,10.38,Festival Offer,0,1,Grocery,1
1477,Jaipur,18-24,Returning,6,144.53,6.2,Festival Offer,0,0,Snacks,0
1478,Surat,18-24,Returning,7,415.39,8.36,Uncle Ji,0,0,Private Label,1
1479,Pune,18-24,New,3,271.02,8.48,Zepto Pass,1,1,Grocery,0
1480,Surat,25-34,Returning,7,572.58,8.64,Referral,1,1,Private Label,1
1481,Bangalore,35-44,Returning,10,573.41,7.33,Referral,1,0,Household,1
1482,Chennai,25-34,Returning,6,319.68,12.01,Referral,1,0,Personal Care,1
1483,Pune,18-24,Returning,8,301.24,10.27,Influencer,1,1,Household,1
1484,Mumbai,45+,Returning,5,344.52,12.12,Festival Offer,1,0,Household,1
1485,Jaipur,45+,Returning,5,483.89,9.76,Zepto Pass,0,1,Private Label,0
1486,Jaipur,35-44,New,9,484.36,9.94,Influencer,1,0,Household,0
1487,Jaipur,45+,Returning,3,828.97,8.79,Influencer,0,0,Grocery,1
1488,Mumbai,25-34,Returning,4,382.96,11.14,Zepto Pass,1,0,Personal Care,1
1489,Mumbai,45+,New,11,430.96,9.65,Influencer,1,1,Private Label,1
1490,Mumbai,18-24,Returning,6,651.81,8.51,Festival Offer,0,1,Snacks,1
1491,Mumbai,25-34,Returning,10,454.36,11.57,Zepto Pass,0,1,Household,1
1492,Jaipur,18-24,Returning,2,289.43,6.85,Referral,0,0,Private Label,1
1493,Jaipur,18-24,Returning,5,461.04,7.7,Referral,0,1,Household,1
1494,Delhi,18-24,Returning,3,504.58,13.02,Influencer,1,0,Household,0
1495,Pune,25-34,Returning,8,379,9.81,Uncle Ji,1,1,Private Label,0
1496,Chennai,35-44,Returning,7,515.43,4.85,Zepto Pass,1,0,Grocery,1
1497,Surat,25-34,Returning,6,504.75,10.33,Meme Marketing,1,0,Snacks,0
1498,Surat,18-24,Returning,7,364.99,7.27,Meme Marketing,0,0,Household,0
1499,Bangalore,35-44,Returning,7,606.2,7.94,Influencer,0,1,Grocery,1
1500,Jaipur,25-34,Returning,7,325.97,12.63,Uncle Ji,1,0,Household,0
1501,Bangalore,25-34,Returning,8,472.48,11.28,Zepto Pass,1,1,Household,1
1502,Pune,25-34,Returning,7,347.75,11.8,Referral,1,0,Grocery,1
1503,Pune,18-24,Returning,4,216.85,7.89,Influencer,0,0,Household,1
1504,Bangalore,25-34,New,12,463,8.36,Zepto Pass,1,0,Snacks,1
1505,Jaipur,45+,Returning,7,651.52,9.13,Zepto Pass,1,0,Private Label,1
1506,Bangalore,18-24,Returning,7,413.54,10.1,Zepto Pass,1,1,Grocery,0
1507,Surat,25-34,New,6,240.79,8.29,Uncle Ji,1,1,Personal Care,1
1508,Delhi,35-44,Returning,12,446.65,11.62,Zepto Pass,1,1,Household,0
1509,Surat,35-44,Returning,5,321.76,9.54,Uncle Ji,0,0,Private Label,1
1510,Hyderabad,18-24,Returning,8,546.46,11.04,Uncle Ji,1,1,Snacks,1
1511,Jaipur,18-24,New,2,392.56,7.63,Festival Offer,0,0,Snacks,0
1512,Jaipur,18-24,Returning,12,207.29,8.17,Zepto Pass,1,1,Personal Care,0
1513,Chennai,25-34,Returning,3,481.02,9.17,Festival Offer,1,0,Snacks,0
1514,Mumbai,25-34,New,4,445.07,8.11,Referral,1,1,Private Label,0
1515,Hyderabad,18-24,Returning,4,384.01,10.37,Festival Offer,0,1,Personal Care,0
1516,Pune,45+,Returning,2,295.34,10.4,Festival Offer,0,0,Grocery,1
1517,Jaipur,25-34,New,6,634.7,8.44,Zepto Pass,1,0,Personal Care,1
1518,Bangalore,18-24,Returning,10,365.77,9.79,Referral,0,1,Grocery,0
1519,Hyderabad,25-34,Returning,4,527.65,11.86,Influencer,1,0,Snacks,1
1520,Chennai,25-34,New,8,364.41,10.37,Meme Marketing,0,0,Private Label,0
1521,Pune,18-24,New,6,501.7,9.78,Influencer,1,1,Household,0
1522,Mumbai,18-24,New,4,426.41,10.74,Uncle Ji,0,1,Personal Care,1
1523,Mumbai,35-44,New,6,423.36,11.32,Influencer,1,1,Snacks,1
1524,Chennai,25-34,Returning,9,320.82,11.08,Meme Marketing,1,0,Private Label,1
1525,Chennai,25-34,Returning,2,483.38,8.69,Meme Marketing,1,0,Household,1
1526,Bangalore,25-34,New,7,588.61,10.15,Referral,0,0,Personal Care,1
1527,Jaipur,18-24,New,6,295.87,8.35,Influencer,1,1,Private Label,1
1528,Mumbai,18-24,New,6,320.13,8.72,Uncle Ji,1,1,Snacks,1
1529,Pune,25-34,Returning,9,773.35,9.52,Festival Offer,0,1,Personal Care,1
1530,Hyderabad,18-24,New,4,299.81,6.63,Festival Offer,1,1,Personal Care,0
1531,Pune,18-24,Returning,3,353.45,9.35,Uncle Ji,1,1,Grocery,1
1532,Delhi,35-44,Returning,5,586.04,7.76,Referral,0,1,Grocery,0
1533,Delhi,45+,New,4,589.66,7.02,Festival Offer,1,0,Personal Care,0
1534,Chennai,35-44,Returning,6,128.63,9.99,Referral,1,1,Private Label,1
1535,Bangalore,35-44,Returning,11,511.85,8.41,Festival Offer,0,1,Snacks,1
1536,Delhi,18-24,Returning,10,396.6,9.13,Festival Offer,0,0,Household,0
1537,Mumbai,45+,Returning,8,402.08,8.45,Influencer,1,0,Grocery,1
1538,Pune,18-24,New,1,559.81,7.88,Referral,1,0,Snacks,1
1539,Pune,45+,New,5,378.22,8.98,Meme Marketing,1,1,Personal Care,1
1540,Chennai,45+,Returning,5,358.57,6.76,Uncle Ji,1,1,Snacks,1
1541,Jaipur,35-44,New,11,381.42,8.66,Festival Offer,0,0,Snacks,1
1542,Jaipur,45+,New,7,378.11,11.77,Meme Marketing,0,1,Snacks,1
1543,Hyderabad,25-34,New,5,461.68,7,Zepto Pass,1,0,Personal Care,0
1544,Chennai,18-24,New,9,578.8,10.94,Meme Marketing,1,1,Grocery,1
1545,Surat,25-34,Returning,6,471.31,11.93,Uncle Ji,0,1,Household,0
1546,Hyderabad,25-34,New,5,418.46,7.62,Zepto Pass,1,1,Private Label,1
1547,Surat,18-24,Returning,5,485.57,9.29,Influencer,1,0,Grocery,1
1548,Jaipur,25-34,Returning,2,513.62,6.85,Zepto Pass,1,1,Household,1
1549,Chennai,45+,Returning,7,489.36,6.63,Referral,0,0,Personal Care,0
1550,Surat,18-24,New,11,339.92,9.05,Uncle Ji,0,0,Household,1
1551,Chennai,35-44,Returning,6,470.95,9.41,Referral,1,0,Personal Care,0
1552,Chennai,45+,New,9,165.65,7.95,Meme Marketing,1,1,Household,1
1553,Jaipur,45+,Returning,6,604.07,7.1,Influencer,0,1,Grocery,1
1554,Hyderabad,45+,Returning,11,603.73,7.62,Uncle Ji,1,1,Personal Care,0
1555,Hyderabad,25-34,Returning,5,526.73,10.14,Influencer,0,1,Snacks,1
1556,Chennai,45+,Returning,5,569.51,10.15,Festival Offer,0,0,Personal Care,0
1557,Delhi,35-44,Returning,7,411.1,9.76,Uncle Ji,0,0,Personal Care,1
1558,Bangalore,18-24,Returning,15,329.94,8.22,Referral,0,0,Household,1
1559,Jaipur,25-34,Returning,7,269.53,7.19,Meme Marketing,1,0,Personal Care,1
1560,Bangalore,35-44,Returning,14,540.98,10.77,Zepto Pass,1,1,Household,0
1561,Bangalore,18-24,New,1,329.93,11.26,Influencer,0,1,Grocery,0
1562,Hyderabad,25-34,Returning,1,375.15,8.01,Uncle Ji,1,0,Personal Care,1
1563,Hyderabad,25-34,Returning,9,446.9,8.56,Uncle Ji,1,1,Snacks,1
1564,Delhi,18-24,Returning,3,415.5,6.6,Festival Offer,0,0,Snacks,1
1565,Bangalore,25-34,Returning,5,451.77,9.6,Influencer,1,0,Grocery,1
1566,Bangalore,35-44,Returning,3,203.03,11.91,Zepto Pass,1,0,Snacks,1
1567,Chennai,25-34,New,7,391.98,10.22,Meme Marketing,1,1,Household,1
1568,Hyderabad,18-24,Returning,6,518.9,12.12,Uncle Ji,1,1,Personal Care,0
1569,Bangalore,18-24,New,6,368.18,8.21,Uncle Ji,0,0,Private Label,1
1570,Pune,25-34,Returning,8,316.54,6.84,Influencer,0,0,Personal Care,0
1571,Delhi,45+,New,10,534.58,11.06,Influencer,1,0,Personal Care,1
1572,Surat,18-24,New,5,369.09,9.06,Uncle Ji,1,0,Private Label,1
1573,Pune,25-34,Returning,9,442.14,7.46,Uncle Ji,0,1,Snacks,1
1574,Pune,18-24,Returning,9,394.75,11.61,Festival Offer,0,0,Snacks,1
1575,Surat,25-34,New,7,419.95,7.89,Uncle Ji,1,1,Personal Care,0
1576,Jaipur,35-44,Returning,5,603.55,7.12,Referral,0,0,Snacks,1
1577,Jaipur,35-44,New,7,488.63,9.7,Uncle Ji,0,0,Household,1
1578,Delhi,18-24,New,11,273.39,6.85,Meme Marketing,0,0,Household,0
1579,Pune,25-34,Returning,4,375.35,10.33,Meme Marketing,1,0,Private Label,1
1580,Bangalore,18-24,Returning,2,370.49,7.07,Festival Offer,0,1,Personal Care,0
1581,Hyderabad,25-34,New,10,445.96,9.18,Zepto Pass,1,0,Household,1
1582,Delhi,25-34,New,1,529.05,9.28,Influencer,0,0,Grocery,0
1583,Chennai,18-24,New,5,423.82,9.2,Zepto Pass,1,1,Snacks,1
1584,Surat,18-24,New,8,420.3,6.87,Uncle Ji,1,1,Personal Care,0
1585,Pune,25-34,Returning,2,152.21,8.51,Influencer,1,1,Household,1
1586,Delhi,45+,Returning,9,578.89,10.86,Uncle Ji,1,0,Private Label,1
1587,Mumbai,45+,New,6,399.86,8.5,Influencer,1,0,Household,1
1588,Mumbai,18-24,Returning,7,451.04,7.07,Festival Offer,0,1,Grocery,1
1589,Jaipur,35-44,Returning,7,450.75,8.13,Referral,0,1,Household,0
1590,Surat,25-34,New,9,327.69,6.91,Referral,0,0,Personal Care,1
1591,Hyderabad,25-34,Returning,11,390.73,5.53,Referral,0,0,Private Label,0
1592,Bangalore,35-44,Returning,7,326.75,8.54,Festival Offer,1,0,Private Label,1
1593,Hyderabad,45+,New,7,586,8.95,Zepto Pass,1,0,Grocery,0
1594,Hyderabad,45+,New,3,153.14,9.85,Influencer,1,1,Personal Care,1
1595,Hyderabad,25-34,Returning,9,305.6,9.5,Zepto Pass,1,0,Grocery,1
1596,Surat,25-34,Returning,2,381.35,9.72,Influencer,1,0,Grocery,1
1597,Hyderabad,35-44,New,6,599.7,8.74,Uncle Ji,0,0,Grocery,0
1598,Chennai,18-24,New,8,504.94,11.99,Referral,1,0,Household,0
1599,Surat,25-34,Returning,3,223.44,7.54,Referral,1,0,Snacks,1
1600,Chennai,25-34,Returning,5,406.14,8.32,Influencer,0,0,Household,1
1601,Surat,25-34,Returning,5,506.56,11.29,Zepto Pass,1,1,Personal Care,0
1602,Jaipur,18-24,Returning,3,687.23,8.22,Zepto Pass,1,0,Grocery,1
1603,Delhi,18-24,New,3,379.23,8.63,Meme Marketing,1,1,Grocery,1
1604,Mumbai,45+,Returning,7,277.87,9.41,Referral,1,1,Snacks,1
1605,Hyderabad,18-24,Returning,7,458.68,10.55,Referral,1,0,Private Label,1
1606,Jaipur,25-34,Returning,7,414.81,9.01,Zepto Pass,0,0,Grocery,1
1607,Delhi,18-24,New,5,475.6,7.47,Referral,1,0,Household,1
1608,Mumbai,18-24,Returning,5,502.86,8.18,Zepto Pass,1,1,Grocery,0
1609,Pune,18-24,Returning,7,458.39,9.61,Meme Marketing,1,1,Personal Care,1
1610,Bangalore,18-24,Returning,9,483.38,8.36,Influencer,1,0,Snacks,1
1611,Chennai,35-44,Returning,10,616.28,8.1,Influencer,1,1,Private Label,0
1612,Pune,18-24,New,12,385.07,7.4,Meme Marketing,0,1,Personal Care,1
1613,Surat,45+,Returning,7,273.07,10.59,Referral,1,0,Household,0
1614,Mumbai,25-34,Returning,8,457.68,8.62,Uncle Ji,1,1,Personal Care,1
1615,Pune,25-34,Returning,10,266.24,8.63,Referral,1,0,Grocery,0
1616,Bangalore,25-34,Returning,3,285.41,9.82,Zepto Pass,1,1,Snacks,1
1617,Jaipur,25-34,Returning,4,321.35,6.76,Festival Offer,1,0,Grocery,1
1618,Mumbai,35-44,Returning,7,269.91,8.86,Uncle Ji,0,1,Snacks,0
1619,Pune,18-24,Returning,6,560.23,11.06,Meme Marketing,1,0,Household,1
1620,Chennai,25-34,New,6,425.87,8.7,Influencer,1,1,Personal Care,0
1621,Chennai,35-44,Returning,5,504.81,9.13,Influencer,1,0,Snacks,1
1622,Delhi,45+,New,8,481.23,9.1,Referral,0,1,Personal Care,1
1623,Pune,35-44,Returning,7,394.81,10.39,Influencer,1,0,Snacks,1
1624,Hyderabad,25-34,Returning,8,535.26,9.1,Referral,1,0,Grocery,1
1625,Pune,35-44,Returning,6,362.09,12.5,Zepto Pass,1,0,Snacks,0
1626,Jaipur,25-34,Returning,7,399.84,9.15,Zepto Pass,1,0,Snacks,1
1627,Mumbai,25-34,Returning,6,335.06,8.15,Meme Marketing,1,1,Private Label,1
1628,Mumbai,18-24,New,9,588.04,11.07,Festival Offer,0,1,Household,1
1629,Jaipur,25-34,Returning,4,407.14,8.48,Zepto Pass,1,1,Grocery,1
1630,Pune,18-24,New,6,491.76,7.9,Referral,0,1,Grocery,1
1631,Jaipur,25-34,New,9,350.22,7.02,Influencer,0,0,Personal Care,1
1632,Bangalore,35-44,Returning,5,521.64,9.52,Zepto Pass,0,0,Snacks,1
1633,Surat,18-24,New,10,512.74,8.11,Zepto Pass,1,1,Snacks,1
1634,Jaipur,18-24,New,6,224.94,7.63,Referral,0,1,Snacks,1
1635,Chennai,18-24,Returning,6,420.5,7.95,Zepto Pass,0,1,Grocery,0
1636,Jaipur,45+,Returning,6,434.03,8.26,Influencer,0,0,Private Label,0
1637,Mumbai,25-34,Returning,8,384.03,10.05,Festival Offer,1,0,Personal Care,1
1638,Chennai,25-34,Returning,3,586.17,9.53,Influencer,1,0,Snacks,1
